Date,Intensite,Vitesse,T_Bobinage_1,T_Bobinage_2,T_Bobinage_3,T_Palier_1_moteur,T_Palier_2_moteur,Vibration,T_Palier_1_vent,T_Palier_2_vent,Debit_air,Panne
11.09.2019 09:00,1028.36,875.28,107.11,104.61,102.91,59.03,70.3,2.65,32.28,41.26,186975.01,0
11.09.2019 10:00,1061.78,904.75,107.97,105.31,103.85,59.91,71.33,3.39,34.05,42.57,185950.31,0
11.09.2019 11:00,1073.47,898.9,109.32,106.66,105.22,61.22,72.84,3.07,39.0,45.33,187463.48,0
11.09.2019 12:00,1090.57,907.39,110.63,107.92,106.59,63.65,74.61,3.49,41.46,47.55,186705.5,0
11.09.2019 13:00,1061.55,894.26,112.12,109.5,108.11,66.57,76.66,2.9,42.07,47.5,187720.43,0
11.09.2019 14:00,1048.98,881.63,113.01,110.46,109.0,67.87,78.22,2.61,43.19,47.67,187103.97,0
11.09.2019 15:00,1059.82,889.71,114.14,111.58,110.11,68.74,79.55,2.78,45.75,47.75,186778.49,0
11.09.2019 16:00,1052.46,894.24,115.3,112.72,111.15,69.88,80.68,2.98,47.37,48.5,186859.54,0
11.09.2019 17:00,1070.7,903.49,116.42,113.81,112.2,70.13,81.35,3.39,46.96,49.53,186944.98,0
11.09.2019 18:00,1068.9,899.37,117.26,114.64,112.96,70.72,81.74,3.27,45.91,49.61,186882.33,0
11.09.2019 19:00,1053.92,899.13,117.88,115.28,113.49,69.93,81.8,3.24,45.37,48.47,187028.54,0
11.09.2019 20:00,1058.41,895.66,116.64,113.93,112.12,68.98,81.01,3.06,43.64,46.63,186977.4,0
11.09.2019 21:00,1068.0,904.61,115.57,112.79,111.04,68.21,79.93,3.46,40.89,45.2,186635.58,0
11.09.2019 22:00,1083.04,909.86,115.26,112.49,110.9,68.01,79.38,3.77,39.79,44.83,186653.75,0
11.09.2019 23:00,1062.8,915.14,115.03,112.44,110.84,67.66,79.05,4.09,39.3,44.41,187008.08,0
12.09.2019 00:00,1060.87,911.09,115.2,112.48,110.87,67.36,78.62,3.81,39.33,44.48,187429.96,0
12.09.2019 01:00,825.22,718.69,113.52,110.67,109.0,67.24,77.8,3.04,39.35,45.36,147200.94,0
12.09.2019 02:00,0.0,0.0,92.25,90.45,90.54,64.74,68.46,0.48,39.97,48.04,122.33,0
12.09.2019 03:00,0.0,0.0,81.2,78.39,82.25,61.27,59.66,0.46,34.86,39.51,92.25,0
12.09.2019 04:00,605.67,530.76,88.41,84.74,87.52,58.62,60.99,2.01,33.89,38.04,112393.47,0
12.09.2019 05:00,0.0,0.0,79.88,77.27,79.1,57.76,59.76,0.48,35.72,39.4,0.0,0
12.09.2019 06:00,0.0,0.0,70.88,67.53,72.76,54.84,53.74,0.46,32.32,32.59,19.46,0
12.09.2019 07:00,0.0,0.0,66.31,62.48,68.33,53.2,50.68,0.46,30.68,29.45,3.93,0
12.09.2019 08:00,0.0,0.0,62.62,58.56,64.77,52.01,48.2,0.47,29.3,27.15,0.0,0
12.09.2019 09:00,0.0,0.0,59.34,55.42,61.74,50.33,46.12,0.49,28.53,25.86,30.91,0
12.09.2019 10:00,0.0,0.0,56.73,53.08,59.0,48.52,44.51,0.48,28.15,24.66,0.0,0
12.09.2019 11:00,0.0,0.0,54.55,51.09,56.55,46.91,42.74,0.48,27.13,24.56,0.0,0
12.09.2019 12:00,0.0,0.0,52.46,49.24,54.58,45.4,41.28,0.48,27.02,25.54,0.0,0
12.09.2019 13:00,0.0,0.0,51.02,48.45,52.94,44.0,40.9,0.47,27.62,26.31,0.0,0
12.09.2019 14:00,0.0,0.0,50.09,48.03,51.67,43.06,40.79,0.47,28.39,27.2,0.0,0
12.09.2019 15:00,0.0,0.0,49.41,47.77,50.65,42.5,40.7,0.46,29.22,28.01,0.0,0
12.09.2019 16:00,0.0,0.0,48.79,47.45,49.82,41.93,40.7,0.44,29.99,28.46,0.0,0
12.09.2019 17:00,0.0,0.0,48.29,47.13,49.1,41.29,40.39,0.44,30.31,28.6,0.0,0
12.09.2019 18:00,0.0,0.0,47.73,46.71,48.4,40.71,40.05,0.44,30.33,28.43,0.0,0
12.09.2019 19:00,0.0,0.0,47.06,46.01,47.67,40.08,39.46,0.44,29.98,27.95,0.0,0
12.09.2019 20:00,0.0,0.0,46.35,45.28,46.91,39.37,38.84,0.44,29.63,27.19,0.0,0
12.09.2019 21:00,0.0,0.0,45.7,44.59,46.18,38.64,38.22,0.44,29.07,26.38,0.0,0
12.09.2019 22:00,0.0,0.0,45.0,43.83,45.4,37.9,37.53,0.44,28.39,25.53,0.0,0
12.09.2019 23:00,0.0,0.0,44.2,42.91,44.57,37.06,36.7,0.44,27.42,24.69,0.0,0
13.09.2019 00:00,0.0,0.0,43.29,41.86,43.7,36.03,35.72,0.44,26.19,23.86,0.0,0
13.09.2019 01:00,0.0,0.0,42.4,40.83,42.8,34.91,34.68,0.44,25.26,23.2,0.0,0
13.09.2019 02:00,0.0,0.0,41.56,39.93,41.99,33.99,33.88,0.44,24.64,22.74,0.0,0
13.09.2019 03:00,0.0,0.0,40.86,39.3,41.24,33.25,33.32,0.44,24.4,22.45,0.0,0
13.09.2019 04:00,0.0,0.0,40.22,38.79,40.59,32.67,32.8,0.44,24.04,22.27,0.0,0
13.09.2019 05:00,0.0,0.0,39.58,38.16,39.96,32.14,32.2,0.44,23.36,21.81,0.0,0
13.09.2019 06:00,0.0,0.0,38.79,37.25,39.32,31.5,31.19,0.44,22.6,21.47,0.0,0
13.09.2019 07:00,0.0,0.0,37.75,36.16,38.63,30.91,30.06,0.44,21.96,21.16,0.0,0
13.09.2019 08:00,0.0,0.0,36.96,35.49,38.02,30.44,29.59,0.44,21.73,21.25,0.0,0
13.09.2019 09:00,0.0,0.0,36.63,35.4,37.57,30.13,29.54,0.44,22.24,22.06,0.0,0
13.09.2019 10:00,0.0,0.0,36.55,35.48,37.3,30.1,29.67,0.44,22.85,23.06,0.0,0
13.09.2019 11:00,0.0,0.0,36.6,35.81,37.1,30.17,30.02,0.44,23.53,23.69,0.0,0
13.09.2019 12:00,0.0,0.0,36.63,36.11,37.0,30.37,30.4,0.44,24.29,24.81,0.0,0
13.09.2019 13:00,0.0,0.0,36.8,36.45,37.21,30.6,30.76,0.44,25.12,26.01,0.0,0
13.09.2019 14:00,0.0,0.0,36.97,36.79,37.39,30.85,31.2,0.44,25.89,26.97,0.0,0
13.09.2019 15:00,0.0,0.0,37.22,37.15,37.61,31.25,31.62,0.44,26.59,27.62,0.0,0
13.09.2019 16:00,0.0,0.0,37.44,37.47,37.83,31.51,32.02,0.44,27.16,28.16,0.0,0
13.09.2019 17:00,0.0,0.0,37.64,37.74,38.15,31.73,32.38,0.44,27.6,28.49,0.0,0
13.09.2019 18:00,0.0,0.0,37.81,37.93,38.37,31.94,32.58,0.44,27.83,28.5,0.0,0
13.09.2019 19:00,0.0,0.0,37.9,38.2,38.4,32.1,32.7,0.44,27.89,28.38,0.0,0
13.09.2019 20:00,0.0,0.0,38.2,38.2,38.38,32.06,32.56,0.44,27.54,27.73,0.0,0
13.09.2019 21:00,0.0,0.0,38.2,38.07,38.2,31.75,32.35,0.44,27.12,27.22,0.0,0
13.09.2019 22:00,0.0,0.0,38.02,37.82,37.92,31.5,32.13,0.44,26.8,26.8,0.0,0
13.09.2019 23:00,0.0,0.0,37.87,37.6,37.84,31.27,31.73,0.44,26.51,26.4,0.0,0
14.09.2019 00:00,0.0,0.0,37.62,37.22,37.68,31.02,31.25,0.44,25.88,25.85,0.0,0
14.09.2019 01:00,0.0,0.0,37.28,36.72,37.45,30.75,30.63,0.44,25.19,25.32,0.0,0
14.09.2019 02:00,0.0,0.0,36.79,36.1,37.14,30.42,29.93,0.44,24.34,24.62,0.0,0
14.09.2019 03:00,0.0,0.0,36.23,35.52,36.8,30.09,29.28,0.44,23.57,24.03,0.0,0
14.09.2019 04:00,0.0,0.0,35.69,34.92,36.42,29.63,28.65,0.44,22.95,23.44,0.0,0
14.09.2019 05:00,0.0,0.0,35.16,34.35,36.01,29.24,28.22,0.44,22.49,23.04,0.0,0
14.09.2019 06:00,0.0,0.0,34.7,33.97,35.63,28.8,27.83,0.44,22.3,22.7,0.0,0
14.09.2019 07:00,0.0,0.0,34.4,33.77,35.26,28.52,27.74,0.44,22.21,22.54,0.0,0
14.09.2019 08:00,0.0,0.0,34.3,33.6,35.0,28.22,27.67,0.44,22.17,22.6,0.0,0
14.09.2019 09:00,0.0,0.0,34.3,33.61,34.81,28.1,27.86,0.44,22.44,23.03,0.0,0
14.09.2019 10:00,0.0,0.0,34.3,33.9,34.8,28.1,28.13,0.44,22.76,23.29,0.0,0
14.09.2019 11:00,0.0,0.0,34.3,34.04,34.8,28.23,28.37,0.44,23.27,23.8,0.0,0
14.09.2019 12:00,0.0,0.0,34.5,34.23,34.8,28.42,28.7,0.44,24.01,24.72,0.0,0
14.09.2019 13:00,0.0,0.0,34.7,34.56,35.0,28.73,29.22,0.44,24.96,25.93,0.0,0
14.09.2019 14:00,0.0,0.0,34.95,35.02,35.36,29.21,29.83,0.44,25.95,26.99,0.0,0
14.09.2019 15:00,0.0,0.0,35.26,35.49,35.89,29.69,30.47,0.44,26.82,27.8,0.0,0
14.09.2019 16:00,0.0,0.0,35.6,35.99,36.31,30.23,31.02,0.44,27.56,28.44,0.0,0
14.09.2019 17:00,0.0,0.0,35.97,36.45,36.73,30.6,31.5,0.44,28.11,28.73,0.0,0
14.09.2019 18:00,0.0,0.0,36.24,36.84,37.17,30.86,31.91,0.44,28.46,29.31,0.0,0
14.09.2019 19:00,0.0,0.0,36.61,37.13,37.5,31.18,32.1,0.45,28.35,28.87,0.0,0
14.09.2019 20:00,0.0,0.0,36.8,37.3,37.5,31.2,32.08,0.44,27.96,28.25,0.0,0
14.09.2019 21:00,0.0,0.0,36.84,37.23,37.48,30.92,31.8,0.44,27.62,27.71,0.0,0
14.09.2019 22:00,0.0,0.0,36.96,37.0,37.3,30.77,31.58,0.44,27.3,27.35,0.0,0
14.09.2019 23:00,0.0,0.0,36.8,36.85,37.24,30.64,31.3,0.44,26.81,26.85,0.0,0
15.09.2019 00:00,0.0,0.0,36.8,36.68,36.91,30.46,31.02,0.44,26.43,25.96,0.0,0
15.09.2019 01:00,0.0,0.0,36.71,36.45,36.68,30.21,30.75,0.44,26.1,25.5,0.0,0
15.09.2019 02:00,0.0,0.0,36.5,36.12,36.53,29.95,30.32,0.44,25.48,25.18,0.0,0
15.09.2019 03:00,0.0,0.0,36.17,35.77,36.28,29.61,29.91,0.44,25.01,24.8,0.0,0
15.09.2019 04:00,0.0,0.0,35.94,35.36,36.08,29.21,29.63,0.44,24.56,24.32,0.0,0
15.09.2019 05:00,0.0,0.0,35.57,35.0,35.84,28.82,29.07,0.44,23.86,23.8,0.0,0
15.09.2019 06:00,0.0,0.0,35.14,34.46,35.52,28.6,28.42,0.44,23.07,23.25,0.0,0
15.09.2019 07:00,0.0,0.0,34.69,34.0,35.17,28.36,27.9,0.48,22.53,22.88,0.0,0
15.09.2019 08:00,0.0,0.0,34.35,33.65,34.92,28.11,27.64,0.48,22.3,22.79,0.0,0
15.09.2019 09:00,0.0,0.0,34.15,33.6,34.77,27.94,27.7,0.48,22.54,23.09,0.0,0
15.09.2019 10:00,0.0,0.0,34.1,33.61,34.5,27.95,27.94,0.48,22.89,23.41,0.0,0
15.09.2019 11:00,0.0,0.0,34.26,33.9,34.5,28.1,28.23,0.48,23.38,24.0,0.0,0
15.09.2019 12:00,0.0,0.0,34.3,34.1,34.62,28.29,28.59,0.47,24.07,24.91,0.0,0
15.09.2019 13:00,0.0,0.0,34.5,34.39,34.88,28.58,29.03,0.48,24.85,26.02,0.0,0
15.09.2019 14:00,0.0,0.0,34.77,34.81,35.18,28.98,29.57,0.48,25.69,26.87,0.0,0
15.09.2019 15:00,0.0,0.0,35.05,35.23,35.57,29.47,30.13,0.48,26.51,27.58,0.0,0
15.09.2019 16:00,0.0,0.0,35.31,35.71,35.98,29.94,30.63,0.48,27.19,28.15,0.0,0
15.09.2019 17:00,0.0,0.0,35.66,36.1,36.33,30.34,31.09,0.48,27.7,28.59,0.0,0
15.09.2019 18:00,0.0,0.0,35.97,36.48,36.81,30.6,31.51,0.48,28.08,28.89,0.0,0
15.09.2019 19:00,0.0,0.0,36.21,36.78,37.19,30.7,31.6,0.45,27.93,28.5,0.0,0
15.09.2019 20:00,0.0,0.0,36.36,36.8,37.14,30.7,31.55,0.46,27.42,27.62,0.0,0
15.09.2019 21:00,0.0,0.0,36.6,36.77,36.86,30.55,31.28,0.47,26.92,26.74,0.0,0
15.09.2019 22:00,0.0,0.0,36.57,36.55,36.63,30.3,30.93,0.44,26.57,26.26,0.0,0
15.09.2019 23:00,0.0,0.0,36.3,36.23,36.41,29.97,30.65,0.44,26.17,25.67,0.0,0
16.09.2019 00:00,0.0,0.0,36.21,36.01,36.13,29.65,30.4,0.44,25.68,24.78,0.0,0
16.09.2019 01:00,0.0,0.0,36.08,35.79,35.86,29.36,30.1,0.44,25.36,24.37,0.0,0
16.09.2019 02:00,0.0,0.0,35.83,35.36,35.7,29.16,29.5,0.44,24.6,24.08,0.0,0
16.09.2019 03:00,0.0,0.0,35.38,34.83,35.43,28.85,28.82,0.44,23.73,23.58,0.0,0
16.09.2019 04:00,0.0,0.0,34.95,34.28,35.2,28.6,28.24,0.44,22.99,23.14,0.0,0
16.09.2019 05:00,0.0,0.0,34.44,33.8,34.95,28.35,27.68,0.44,22.41,22.76,0.0,0
16.09.2019 06:00,0.0,0.0,34.06,33.34,34.65,28.01,27.21,0.44,21.81,22.31,0.0,0
16.09.2019 07:00,0.0,0.0,33.56,32.81,34.33,27.65,26.71,0.49,21.29,21.87,0.0,0
16.09.2019 08:00,0.0,0.0,33.23,32.5,34.06,27.4,26.54,0.49,21.29,22.0,0.0,0
16.09.2019 09:00,0.0,0.0,33.2,32.58,33.9,27.4,26.81,0.48,21.8,22.83,0.0,0
16.09.2019 10:00,0.0,0.0,33.23,32.83,33.9,27.4,27.25,0.47,22.49,23.74,0.0,0
16.09.2019 11:00,0.0,0.0,33.41,33.23,33.98,27.61,27.69,0.47,23.2,24.67,0.0,0
16.09.2019 12:00,0.0,0.0,33.64,33.57,34.21,27.96,28.3,0.47,24.09,25.66,0.0,0
16.09.2019 13:00,0.0,0.0,33.97,34.06,34.61,28.42,28.87,0.47,25.07,26.73,0.0,0
16.09.2019 14:00,0.0,0.0,34.24,34.54,35.02,28.9,29.51,0.47,26.04,27.55,0.0,0
16.09.2019 15:00,0.0,0.0,34.63,35.08,35.46,29.45,30.16,0.47,26.91,28.3,0.0,0
16.09.2019 16:00,0.0,0.0,35.04,35.64,36.0,29.96,30.74,0.47,27.67,29.01,0.0,0
16.09.2019 17:00,0.0,0.0,35.42,36.13,36.58,30.4,31.37,0.48,28.28,29.52,0.0,0
16.09.2019 18:00,0.0,0.0,35.82,36.61,37.08,30.68,31.73,0.48,28.5,29.6,0.0,0
16.09.2019 19:00,0.0,0.0,36.13,36.88,37.44,30.9,32.04,0.47,28.44,29.32,0.0,0
16.09.2019 20:00,0.0,0.0,36.3,37.0,37.48,30.9,31.86,0.44,28.04,28.59,0.0,0
16.09.2019 21:00,0.0,0.0,36.57,37.0,37.3,30.77,31.67,0.44,27.51,28.0,0.0,0
16.09.2019 22:00,0.0,0.0,36.6,36.82,37.09,30.56,31.45,0.44,27.09,27.41,0.0,0
16.09.2019 23:00,0.0,0.0,36.6,36.66,36.9,30.34,31.16,0.44,26.72,26.7,0.0,0
17.09.2019 00:00,0.0,0.0,36.37,36.41,36.75,30.17,30.82,0.44,26.39,26.27,0.0,0
17.09.2019 01:00,0.0,0.0,36.3,36.19,36.6,30.08,30.58,0.44,26.03,25.79,0.0,0
17.09.2019 02:00,0.0,0.0,36.15,36.05,36.45,29.81,30.45,0.44,25.74,25.6,0.0,0
17.09.2019 03:00,0.0,0.0,36.1,35.9,36.3,29.72,30.28,0.44,25.47,25.49,0.0,0
17.09.2019 04:00,0.0,0.0,35.93,35.72,36.12,29.6,30.08,0.44,25.3,25.29,0.0,0
17.09.2019 05:00,0.0,0.0,35.87,35.53,36.06,29.44,29.8,0.44,25.08,25.15,0.0,0
17.09.2019 06:00,0.0,0.0,35.7,35.32,35.9,29.39,29.59,0.44,24.75,24.94,0.0,0
17.09.2019 07:00,0.0,0.0,35.44,35.18,35.81,29.2,29.4,0.48,24.5,24.62,0.0,0
17.09.2019 08:00,0.0,0.0,35.39,35.0,35.69,28.95,29.4,0.47,24.45,24.57,0.0,0
17.09.2019 09:00,0.0,0.0,35.2,35.0,35.4,28.78,29.31,0.44,24.3,24.35,0.0,0
17.09.2019 10:00,0.0,0.0,35.2,35.0,35.4,28.7,29.24,0.44,24.3,24.3,0.0,0
17.09.2019 11:00,238.33,0.0,35.2,35.0,35.4,28.84,29.42,0.44,24.74,25.06,0.0,0
17.09.2019 12:00,1100.0,0.0,35.27,35.18,35.49,29.12,29.75,0.47,25.5,26.26,0.0,0
17.09.2019 13:00,1100.0,0.0,35.42,35.51,35.87,29.51,30.28,0.47,26.36,27.53,0.0,0
17.09.2019 14:00,1100.0,0.0,35.75,35.94,36.32,30.01,30.79,0.47,27.13,28.45,0.0,0
17.09.2019 15:00,1100.0,0.0,35.99,36.35,36.81,30.43,31.36,0.47,27.69,29.05,0.0,0
17.09.2019 16:00,1100.0,0.0,36.25,36.79,37.33,30.79,31.81,0.47,28.23,29.56,0.0,0
17.09.2019 17:00,1100.0,0.0,36.66,37.17,37.76,31.15,32.24,0.47,28.58,29.8,0.0,0
17.09.2019 18:00,1100.0,0.0,36.89,37.47,38.09,31.4,32.5,0.47,28.57,29.51,0.0,0
17.09.2019 19:00,1100.0,0.0,37.05,37.5,38.07,31.4,32.39,0.47,28.26,28.78,0.0,0
17.09.2019 20:00,1100.0,0.0,37.3,37.5,37.82,31.34,32.17,0.47,27.77,27.93,0.0,0
17.09.2019 21:00,1100.0,0.0,37.3,37.41,37.58,31.07,31.79,0.47,27.31,27.46,0.0,0
17.09.2019 22:00,1100.0,0.0,37.17,37.17,37.39,30.74,31.53,0.47,26.83,26.8,0.0,0
17.09.2019 23:00,1100.0,0.0,37.0,36.88,37.05,30.42,31.23,0.47,26.4,26.06,0.0,0
18.09.2019 00:00,1100.0,0.0,36.8,36.53,36.75,30.06,30.82,0.47,25.88,25.43,0.0,0
18.09.2019 01:00,1100.0,0.0,36.55,36.14,36.49,29.6,30.47,0.47,25.41,24.82,0.0,0
18.09.2019 02:00,1100.0,0.0,36.22,35.8,36.15,29.27,30.16,0.47,24.95,24.15,0.0,0
18.09.2019 03:00,1100.0,0.0,35.97,35.39,35.77,28.82,29.71,0.47,24.48,23.32,0.0,0
18.09.2019 04:00,1100.0,0.0,35.68,35.1,35.28,28.55,29.33,0.47,24.01,22.86,0.0,0
18.09.2019 05:00,1100.0,0.0,35.31,34.74,35.02,28.21,28.99,0.47,23.66,22.61,0.0,0
18.09.2019 06:00,1100.0,0.0,35.06,34.4,34.82,27.86,28.69,0.47,23.37,22.42,0.0,0
18.09.2019 07:00,1100.0,0.0,34.76,34.16,34.51,27.61,28.46,0.47,23.08,21.95,0.0,0
18.09.2019 08:00,1100.0,0.0,34.48,33.97,34.22,27.43,28.28,0.47,22.87,21.86,0.0,0
18.09.2019 09:00,1100.0,0.0,34.3,33.87,34.08,27.4,28.1,0.47,22.7,22.21,0.0,0
18.09.2019 10:00,1100.0,0.0,34.17,33.6,33.9,27.4,28.1,0.47,22.73,22.5,0.0,0
18.09.2019 11:00,1100.0,0.0,34.1,33.69,33.9,27.42,28.1,0.47,23.07,23.11,0.0,0
18.09.2019 12:00,1100.0,0.0,34.1,33.9,34.06,27.62,28.3,0.47,23.46,23.82,0.0,0
18.09.2019 13:00,1100.0,0.0,34.16,34.03,34.18,27.91,28.53,0.47,24.03,24.94,0.0,0
18.09.2019 14:00,1100.0,0.0,34.3,34.25,34.41,28.27,28.84,0.47,24.65,25.71,0.0,0
18.09.2019 15:00,1100.0,0.0,34.46,34.57,34.76,28.6,29.32,0.47,25.34,26.36,0.0,0
18.09.2019 16:00,1100.0,0.0,34.71,34.92,35.09,28.98,29.69,0.47,25.85,26.75,0.0,0
18.09.2019 17:00,1100.0,0.0,34.94,35.2,35.4,29.3,30.1,0.47,26.25,27.09,0.0,0
18.09.2019 18:00,1100.0,0.0,35.14,35.45,35.79,29.52,30.37,0.47,26.48,27.2,0.0,0
18.09.2019 19:00,1100.0,0.0,35.3,35.7,35.9,29.6,30.49,0.47,26.25,26.73,0.0,0
18.09.2019 20:00,1100.0,0.0,35.4,35.7,35.9,29.6,30.3,0.47,25.86,26.12,0.0,0
18.09.2019 21:00,1100.0,0.0,35.4,35.6,35.7,29.37,30.12,0.47,25.45,25.58,0.0,0
18.09.2019 22:00,1100.0,0.0,35.4,35.33,35.53,29.06,29.79,0.47,25.11,25.07,0.0,0
18.09.2019 23:00,1100.0,0.0,35.23,35.1,35.24,28.75,29.49,0.47,24.57,24.08,0.0,0
19.09.2019 00:00,1100.0,0.0,35.1,34.87,34.84,28.46,29.02,0.47,24.07,23.27,0.0,0
19.09.2019 01:00,1100.0,0.0,34.91,34.46,34.5,28.16,28.65,0.47,23.69,23.04,0.0,0
19.09.2019 02:00,1100.0,0.0,34.57,34.11,34.35,27.91,28.2,0.47,23.15,22.76,0.0,0
19.09.2019 03:00,1100.0,0.0,34.23,33.73,34.24,27.7,27.78,0.47,22.72,22.51,0.0,0
19.09.2019 04:00,1100.0,0.0,33.96,33.35,34.07,27.5,27.44,0.47,22.3,22.26,0.0,0
19.09.2019 05:00,1100.0,0.0,33.55,32.98,33.87,27.3,27.01,0.47,21.75,21.94,0.0,0
19.09.2019 06:00,1100.0,0.0,33.24,32.6,33.56,27.04,26.58,0.47,21.25,21.52,0.0,0
19.09.2019 07:00,1100.0,0.0,32.81,32.25,33.34,26.77,26.22,0.47,20.83,21.28,0.0,0
19.09.2019 08:00,1100.0,0.0,32.54,31.93,33.11,26.57,26.1,0.47,20.62,21.27,0.0,0
19.09.2019 09:00,1100.0,0.0,32.5,31.95,32.9,26.5,26.18,0.47,20.98,21.56,0.0,0
19.09.2019 10:00,1100.0,0.0,32.5,32.12,32.9,26.5,26.4,0.47,21.41,22.25,0.0,0
19.09.2019 11:00,1100.0,0.0,32.55,32.35,32.91,26.63,26.76,0.47,22.14,23.33,0.0,0
19.09.2019 12:00,1100.0,0.0,32.72,32.62,33.26,26.98,27.33,0.47,22.99,24.32,0.0,0
19.09.2019 13:00,1100.0,0.0,32.96,33.03,33.54,27.39,27.84,0.47,23.82,25.33,0.0,0
19.09.2019 14:00,1100.0,0.0,33.28,33.46,33.97,27.81,28.42,0.47,24.73,26.14,0.0,0
19.09.2019 15:00,1100.0,0.0,33.57,34.0,34.34,28.31,28.98,0.47,25.6,26.85,0.0,0
19.09.2019 16:00,1100.0,0.0,33.99,34.47,34.84,28.76,29.58,0.47,26.36,27.44,0.0,0
19.09.2019 17:00,1100.0,0.0,34.31,34.96,35.23,29.24,30.08,0.47,26.82,27.83,0.0,0
19.09.2019 18:00,1100.0,0.0,34.66,35.31,35.7,29.51,30.45,0.47,27.2,28.09,0.0,0
19.09.2019 19:00,1100.0,0.0,34.96,35.63,35.99,29.6,30.66,0.47,26.95,27.58,0.0,0
19.09.2019 20:00,1100.0,0.0,35.16,35.7,35.96,29.6,30.5,0.47,26.53,26.93,0.0,0
19.09.2019 21:00,1100.0,0.0,35.2,35.7,35.9,29.51,30.35,0.47,26.08,26.5,0.0,0
19.09.2019 22:00,1100.0,0.0,35.2,35.44,35.73,29.3,30.15,0.47,25.65,25.88,0.0,0
19.09.2019 23:00,1100.0,0.0,35.2,35.3,35.47,29.03,29.79,0.47,25.27,25.09,0.0,0
20.09.2019 00:00,1100.0,0.0,35.15,35.07,35.18,28.7,29.5,0.47,24.84,24.2,0.0,0
20.09.2019 01:00,1100.0,0.0,35.0,34.8,34.9,28.42,29.14,0.47,24.34,23.45,0.0,0
20.09.2019 02:00,1100.0,0.0,34.71,34.34,34.67,28.2,28.55,0.47,23.67,23.36,0.0,0
20.09.2019 03:00,1100.0,0.0,34.39,34.01,34.47,27.96,28.22,0.47,23.29,23.12,0.0,0
20.09.2019 04:00,1100.0,0.0,34.1,33.56,34.27,27.7,27.62,0.47,22.56,22.6,0.0,0
20.09.2019 05:00,1100.0,0.0,33.57,32.91,34.02,27.42,26.98,0.47,21.84,22.12,0.0,0
20.09.2019 06:00,1100.0,0.0,33.24,32.62,33.75,27.15,26.75,0.47,21.57,21.97,0.0,0
20.09.2019 07:00,1100.0,0.0,32.88,32.37,33.49,26.87,26.5,0.47,21.25,21.75,0.0,0
20.09.2019 08:00,1100.0,0.0,32.7,32.28,33.3,26.7,26.41,0.47,21.2,21.78,0.0,0
20.09.2019 09:00,1100.0,0.0,32.65,32.13,33.12,26.51,26.5,0.47,21.21,21.8,0.0,0
20.09.2019 10:00,1100.0,0.0,32.5,32.29,32.9,26.35,26.5,0.47,21.4,22.12,0.0,0
20.09.2019 11:00,1100.0,0.0,32.52,32.3,32.9,26.36,26.69,0.48,21.65,22.41,0.0,0
20.09.2019 12:00,1100.0,0.0,32.7,32.37,32.9,26.5,26.78,0.47,21.94,22.8,0.0,0
20.09.2019 13:00,1100.0,0.0,32.7,32.5,32.9,26.58,26.92,0.47,22.28,23.2,0.0,0
20.09.2019 14:00,1100.0,0.0,32.7,32.63,32.9,26.72,27.21,0.47,22.63,23.55,0.0,0
20.09.2019 15:00,1100.0,0.0,32.89,32.77,33.12,26.94,27.44,0.47,23.13,24.01,0.0,0
20.09.2019 16:00,1100.0,0.0,32.97,32.97,33.27,27.23,27.66,0.47,23.48,24.38,0.0,0
20.09.2019 17:00,1100.0,0.0,33.2,33.2,33.4,27.4,27.88,0.47,23.73,24.5,0.0,0
20.09.2019 18:00,1100.0,0.0,33.3,33.4,33.58,27.58,28.1,0.47,23.8,24.55,0.0,0
20.09.2019 19:00,1100.0,0.0,33.4,33.4,33.6,27.6,28.12,0.47,23.8,24.5,0.0,0
20.09.2019 20:00,1100.0,0.0,33.4,33.59,33.6,27.6,28.13,0.47,23.79,24.28,0.0,0
20.09.2019 21:00,1100.0,0.0,33.58,33.6,33.6,27.6,28.1,0.47,23.6,24.09,0.0,0
20.09.2019 22:00,1100.0,0.0,33.6,33.44,33.6,27.43,28.1,0.47,23.41,23.74,0.0,0
20.09.2019 23:00,1100.0,0.0,33.44,33.38,33.6,27.25,27.82,0.47,23.19,23.46,0.0,0
21.09.2019 00:00,1100.0,0.0,33.4,33.19,33.5,27.16,27.55,0.47,22.85,23.22,0.0,0
21.09.2019 01:00,1100.0,0.0,33.22,32.88,33.4,26.9,27.28,0.47,22.47,22.88,0.0,0
21.09.2019 02:00,1100.0,0.0,32.98,32.7,33.32,26.86,26.99,0.47,22.26,22.57,0.0,0
21.09.2019 03:00,1100.0,0.0,32.85,32.52,33.2,26.7,26.81,0.47,21.93,22.3,0.0,0
21.09.2019 04:00,1100.0,0.0,32.7,32.35,33.0,26.61,26.67,0.47,21.75,22.24,0.0,0
21.09.2019 05:00,1100.0,0.0,32.54,32.21,32.9,26.5,26.45,0.47,21.5,22.0,0.0,0
21.09.2019 06:00,1100.0,0.0,32.39,32.03,32.72,26.4,26.29,0.47,21.34,21.77,0.0,0
21.09.2019 07:00,1100.0,0.0,32.25,31.8,32.65,26.3,26.1,0.47,21.2,21.6,0.0,0
21.09.2019 08:00,1100.0,0.0,32.1,31.61,32.5,26.15,26.1,0.47,21.2,21.68,0.0,0
21.09.2019 09:00,1100.0,0.0,32.1,31.75,32.5,26.11,26.24,0.47,21.47,22.23,0.0,0
